backbone_id,design_id,pass,plddt_mean,pae_mean,motif_rmsd,clash_count,ptm,iptm,ranking_score,prediction_has_clash,motif_atoms_compared,motif_atoms_missing,model_pdb,confidence_file,source_summary,task_dir,parse_error
design_16,design_16,PASS,90.77149425287357,2.9259515570934256,1.8763905565843626,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_16/predictions_flat/design_16.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_16/predictions_flat/design_16.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_16/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_16,
design_2,design_2,PASS,86.74349480968858,4.426333089846604,0.9130734913290233,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_2/predictions_flat/design_2.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_2/predictions_flat/design_2.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_2/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_2,
design_8,design_8,PASS,84.71513677811551,4.916298447165762,0.8672559109567197,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_8/predictions_flat/design_8.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_8/predictions_flat/design_8.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_8/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_8,
design_4,design_4,FAIL,84.5268330134357,4.063733570951214,2.949855181131347,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_4/predictions_flat/design_4.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_4/predictions_flat/design_4.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_4/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_4,
design_13,design_13,PASS,84.15964601769912,4.328540714861596,2.085600841056072,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_13/predictions_flat/design_13.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_13/predictions_flat/design_13.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_13/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_13,
design_17,design_17,PASS,82.500546875,7.309407439446367,2.3405201059176686,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_17/predictions_flat/design_17.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_17/predictions_flat/design_17.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_17/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_17,
design_6,design_6,FAIL,77.46871064467766,11.8156691769058,0.7822898544347238,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_6/predictions_flat/design_6.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_6/predictions_flat/design_6.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_6/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_6,
design_15,design_15,FAIL,74.56574074074074,17.65545130418465,7.586458424047891,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_15/predictions_flat/design_15.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_15/predictions_flat/design_15.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_15/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_15,
design_19,design_19,FAIL,73.19604887983706,8.696018991964937,3.5974463810472144,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_19/predictions_flat/design_19.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_19/predictions_flat/design_19.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_19/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_19,
design_11,design_11,FAIL,71.6059090909091,16.622123602892835,7.5075320015720015,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_11/predictions_flat/design_11.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_11/predictions_flat/design_11.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_11/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c01_a163_181_bkbn_10_40/array_work/design_11,
