backbone_id,design_id,pass,plddt_mean,pae_mean,motif_rmsd,clash_count,ptm,iptm,ranking_score,prediction_has_clash,motif_atoms_compared,motif_atoms_missing,model_pdb,confidence_file,source_summary,task_dir,parse_error
design_0,design_0,PASS,89.88711899791231,2.9344444444444444,0.9535095902751637,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_0/predictions_flat/design_0.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_0/predictions_flat/design_0.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_0/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_0,
design_4,design_4,PASS,87.45519861830742,3.2703433162892623,0.8095685833018573,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_4/predictions_flat/design_4.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_4/predictions_flat/design_4.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_4/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_4,
design_7,design_7,PASS,87.00367149758453,3.2188323246707014,0.8954507802878076,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_7/predictions_flat/design_7.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_7/predictions_flat/design_7.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_7/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_7,
design_1,design_1,PASS,86.10791011235955,2.998341836734694,0.8981193742809949,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_1/predictions_flat/design_1.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_1/predictions_flat/design_1.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_1/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_1,
design_8,design_8,PASS,84.74285340314137,3.935832372164552,0.7419470843866159,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_8/predictions_flat/design_8.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_8/predictions_flat/design_8.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_8/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_8,
design_3,design_3,PASS,84.15270676691729,3.667568529725881,1.280320115370469,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_3/predictions_flat/design_3.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_3/predictions_flat/design_3.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_3/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_3,
design_9,design_9,PASS,83.53952164009111,4.6154655612244895,2.496965384495348,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_9/predictions_flat/design_9.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_9/predictions_flat/design_9.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_9/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_9,
design_2,design_2,PASS,78.88754276827372,6.135841760856633,2.0538297853336767,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_2/predictions_flat/design_2.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_2/predictions_flat/design_2.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_2/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_2,
design_6,design_6,PASS,73.43955595026642,6.920563271604938,1.5751756019451357,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_6/predictions_flat/design_6.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_6/predictions_flat/design_6.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_6/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_6,
design_5,design_5,FAIL,68.69912396694215,11.312097304404997,0.7167076972750307,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_5/predictions_flat/design_5.pdb,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_5/predictions_flat/design_5.json,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_5/filter_summary.csv,/public/home/yinyifan/protein_design/examples/epitope_scaffold/batch_stability_20260628_182526/array_work/design_5,
