backbone_id,design_id,pass,plddt_mean,pae_mean,motif_rmsd,clash_count,ptm,iptm,ranking_score,prediction_has_clash,motif_atoms_compared,motif_atoms_missing,model_pdb,confidence_file,source_summary,task_dir,parse_error
design_17,design_17,PASS,91.04057777777778,2.785197710718002,0.752416998381758,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_17/predictions_flat/design_17.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_17/predictions_flat/design_17.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_17/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_17,
design_18,design_18,PASS,89.6127254509018,2.71904296875,0.7737664665667803,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_18/predictions_flat/design_18.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_18/predictions_flat/design_18.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_18/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_18,
design_19,design_19,PASS,85.03665314401623,4.1989013671875,0.798033126821911,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_19/predictions_flat/design_19.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_19/predictions_flat/design_19.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_19/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_19,
design_0,design_0,FAIL,83.90931578947368,2.2600644987906477,3.3345872573896846,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_0/predictions_flat/design_0.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_0/predictions_flat/design_0.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_0/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_0,
design_6,design_6,PASS,80.27327710843373,8.445154577883471,2.136964297571721,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_6/predictions_flat/design_6.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_6/predictions_flat/design_6.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_6/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_6,
design_2,design_2,PASS,79.96241666666667,5.31912320483749,1.3723919646559026,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_2/predictions_flat/design_2.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_2/predictions_flat/design_2.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_2/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_2,
design_14,design_14,PASS,78.74275109170306,4.704165546895996,2.0066992802125343,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_14/predictions_flat/design_14.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_14/predictions_flat/design_14.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_14/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_14,
design_4,design_4,PASS,78.08591280653951,6.02969674556213,1.3080525238915153,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_4/predictions_flat/design_4.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_4/predictions_flat/design_4.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_4/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_4,
design_15,design_15,FAIL,74.02145374449339,14.988121472722387,4.041525361969805,0,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_15/predictions_flat/design_15.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_15/predictions_flat/design_15.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_15/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_15,
design_13,design_13,FAIL,73.41761038961039,3.1552477685441676,3.348130961766657,1,,,,,40,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_13/predictions_flat/design_13.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_13/predictions_flat/design_13.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_13/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_contact_motif_pilot/conditions/c04_contact_core_a169_178_all_20_30/array_work/design_13,
